,Locality Name,1 BHk rent range,1 BHk avg rent,2 BHk rent range,2 BHk avg rent,3 BHk rent range,3 BHk avg rent,Latitude,Longitude,Venues,Food Services,Shopping Services,Leisure Services,General Services
1683,Udayanagar Extension,8000,8000,18000,18000,-,-,12.9901,77.6714,"['Burger Joint', 'Pizza Place', 'Asian Restaurant', 'Indian Restaurant', 'Pizza Place', 'Café', 'Indian Restaurant', 'Pharmacy', 'Snack Place', 'Shop & Service', 'Dessert Shop', 'Department Store']",9.0,2.0,0.0,1.0
1684,University Campus,5500,5500,13000,13000,-,-,12.9504,77.5022,"['Bus Station', 'Department Store', 'Restaurant', 'Gift Shop']",1.0,2.0,0.0,1.0
1685,V S Reddy Colony,4800,4800,22100,22100,-,-,12.9908,77.7638,"['Playground', 'Train Station', 'Platform', 'Bakery', 'Bus Station']",1.0,0.0,1.0,3.0
1686,Vignana Kendra,-,-,22000,22000,-,-,13.0797,77.5808,"['Food Truck', 'Indian Restaurant', 'Basketball Court', 'Auto Garage']",2.0,0.0,1.0,1.0
1687,Vignana Nagar Bengaluru,-,-,15500,15500,-,-,12.9745,77.6806,"['Indian Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Department Store', 'Supermarket', 'Gym Pool', 'Department Store', 'Department Store', 'Department Store']",3.0,5.0,1.0,0.0
1688,Vinayak Nagar,-,-,24000,24000,-,-,12.9633,77.6792,"['Lake', 'Bakery', 'Salon / Barbershop']",1.0,0.0,1.0,1.0
1689,Viswa Vihar,-,-,18000,18000,-,-,12.9831,77.6608,"['Coffee Shop', 'Indian Restaurant', 'Sandwich Place', 'Park', 'Food Court', 'Shopping Mall', 'Gym', 'Indian Restaurant', 'Coffee Shop', 'Office', 'Bakery', 'Café', 'Indian Restaurant', 'Indian Restaurant', 'Smoke Shop', 'Department Store', 'Shop & Service', 'Indian Restaurant']",11.0,4.0,2.0,1.0
1690,Viveka Nagar,-,-,12000,12000,-,-,12.9545,77.6191,"['Café', 'Indie Movie Theater', 'Bus Station', 'Fast Food Restaurant', 'Park', 'Spa']",2.0,0.0,3.0,1.0
1691,West of Chord Road,16000,16000,-,-,-,-,12.9994,77.5455,"['Chinese Restaurant', 'Liquor Store', 'Fast Food Restaurant', 'Indian Restaurant', 'Café', 'Seafood Restaurant', 'Indian Restaurant', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Café', 'Gym / Fitness Center', 'Vegetarian / Vegan Restaurant', 'Chinese Restaurant', 'Pizza Place', 'Chinese Restaurant', 'Indian Restaurant', 'Café', 'Fast Food Restaurant', 'Clothing Store', 'Juice Bar', 'Bus Station']",18.0,1.0,1.0,1.0
1692,Yarandahalli,-,-,9750,9750,-,-,12.8112,77.6694,['Indian Restaurant'],1.0,0.0,0.0,0.0
1693,Yediyur,7500,7500,20000,20000,-,-,12.9312,77.5723,"['Indian Restaurant', 'Italian Restaurant', 'Park', 'Italian Restaurant', 'Ice Cream Shop', 'Ice Cream Shop', 'Italian Restaurant', 'Indian Restaurant', 'Plaza', 'Coffee Shop', 'BBQ Joint', 'Paper / Office Supplies Store', 'Coffee Shop', 'Snack Place', 'Indian Restaurant', 'Pharmacy', 'Electronics Store', 'Diner', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Arts & Crafts Store']",16.0,3.0,2.0,1.0
1694,Yelanahalli,15000,15000,-,-,-,-,12.8594,77.6149,"['Playground', 'Pizza Place', 'Bakery', 'Grocery Store', 'Resort']",2.0,1.0,2.0,0.0
1695,Yellama Layout,-,-,18000,18000,-,-,12.8755,77.6505,"['Indian Restaurant', 'Restaurant', 'Bakery', 'Indian Restaurant', 'Bakery', 'Tourist Information Center', 'Motel', 'Motorcycle Shop']",5.0,1.0,0.0,2.0
1696,1st Stage Indira Nagar,-,-,-,-,60000,60000,12.9801,77.6429,"['Ice Cream Shop', 'Brewery', 'Boutique', 'German Restaurant', 'Karnataka Restaurant', 'Cocktail Bar', 'Pizza Place', 'Café', 'Bakery', 'Gym / Fitness Center', 'Breakfast Spot', 'Dessert Shop', 'Café', 'Butcher', 'Mexican Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Bookstore', 'Outlet Store', 'Pub', 'Dessert Shop', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Arcade', 'Bengali Restaurant', 'Lounge', 'Middle Eastern Restaurant', 'Punjabi Restaurant', 'Andhra Restaurant', 'Bar', 'Bar', 'Dessert Shop', 'Pub', 'Andhra Restaurant', 'Udupi Restaurant', 'Pub', 'Department Store', 'Gourmet Shop', 'Caribbean Restaurant', 'Café', 'Bar', 'Gastropub', 'Bar', 'Chinese Restaurant', 'Pub', 'Restaurant', 'Indian Restaurant', 'Cupcake Shop', 'Hyderabadi Restaurant', 'Café', 'Pizza Place', 'Café', 'Lounge', 'Vegetarian / Vegan Restaurant', 'Bakery', 'Steakhouse', 'Indian Restaurant', 'Indian Restaurant', 'Ice Cream Shop', 'Turkish Restaurant', 'Indian Restaurant', 'Café', 'Pizza Place', 'Lounge', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Fast Food Restaurant', 'Fast Food Restaurant', 'Café', 'Fast Food Restaurant', 'Andhra Restaurant', 'Vegetarian / Vegan Restaurant', 'Ice Cream Shop', 'Chinese Restaurant', 'Café', 'Indian Restaurant', 'Café', 'Motorcycle Shop', 'Indian Restaurant', 'Vegetarian / Vegan Restaurant', 'Café', 'Indian Restaurant', 'Bakery', 'Pub', 'Snack Place', 'Light Rail Station', 'Indian Restaurant', 'Indian Restaurant', 'Karnataka Restaurant']",81.0,5.0,2.0,1.0
1697,2nd Block HRBR Layout HRBR Layout,16000,16000,-,-,-,-,13.0198,77.6413,"['Ice Cream Shop', 'Pub', 'Bakery', 'Korean Restaurant', 'Bistro', 'Korean Restaurant', 'Falafel Restaurant', 'Ice Cream Shop', 'Indian Restaurant', 'Restaurant', 'BBQ Joint', 'BBQ Joint', 'Fast Food Restaurant', 'Chinese Restaurant', 'Lounge', 'Brewery', 'Korean Restaurant', 'Donut Shop', 'Indian Restaurant', 'BBQ Joint', 'Italian Restaurant', 'Café', 'Fast Food Restaurant', 'Café', 'Sandwich Place', 'Snack Place', 'Indian Chinese Restaurant', 'Chinese Restaurant', 'Electronics Store', 'Café', 'Bistro', 'Indian Restaurant', 'Café', 'Fast Food Restaurant', 'Ice Cream Shop', 'Vegetarian / Vegan Restaurant', 'Coffee Shop', 'Fast Food Restaurant', 'Restaurant', 'Karnataka Restaurant', 'Café', 'Pizza Place', 'Electronics Store', 'Gastropub', 'Fast Food Restaurant']",41.0,2.0,2.0,0.0
1698,2nd Block Rajajinagar,5000,5000,-,-,-,-,12.9925,77.5554,"['Bakery', 'Fast Food Restaurant', 'Bakery', 'Indian Restaurant', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Café', 'Vegetarian / Vegan Restaurant', 'Arts & Crafts Store', 'Indian Restaurant', 'Snack Place', 'Restaurant', 'Juice Bar', 'Electronics Store', 'Juice Bar']",15.0,2.0,0.0,0.0
1699,2nd Stage,7000,7000,-,-,-,-,12.9083,77.6051,"['Multiplex', 'Bakery', 'Coffee Shop', 'Andhra Restaurant', 'Garden', 'Tea Room', 'Multiplex', 'Gym', 'Indian Restaurant', 'Clothing Store', 'Bar', 'Bakery', 'Chinese Restaurant', 'Café', 'Ice Cream Shop', 'Dim Sum Restaurant', 'Vegetarian / Vegan Restaurant', 'Asian Restaurant', 'Indian Restaurant', 'Café', 'Snack Place', 'Bookstore', 'Chinese Restaurant', 'Snack Place', 'Shopping Mall', 'Department Store', 'Indian Restaurant', 'Café', 'Fast Food Restaurant', 'Department Store', 'Italian Restaurant', 'Shopping Mall', 'Italian Restaurant', 'Burger Joint', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Ice Cream Shop', 'Coffee Shop', 'Indian Restaurant', 'Pizza Place', 'Snack Place', 'Indian Restaurant']",33.0,6.0,4.0,0.0
1700,2nd Stage Vijayanagar,10200,10200,-,-,-,-,12.9637,77.5274,"['Sandwich Place', 'Fast Food Restaurant', 'Seafood Restaurant', 'Pizza Place', 'Café', 'Ice Cream Shop', 'Café', 'Gym', 'Restaurant', 'Gym', 'South Indian Restaurant', 'Juice Bar', 'Snack Place', 'Boxing Gym', 'Golf Course', 'Asian Restaurant', 'Breakfast Spot', 'Cosmetics Shop', 'Karnataka Restaurant', 'Airport', 'Gym / Fitness Center', 'Bus Station', 'Chinese Restaurant', 'Train Station', 'Seafood Restaurant', 'Pharmacy', 'Electronics Store']",16.0,2.0,5.0,4.0
1701,3rd Block,-,-,17500,17500,-,-,12.9329,77.5839,"['Sandwich Place', 'Juice Bar', 'Lounge', 'Juice Bar', 'Café', 'Gym', 'Bistro', 'Restaurant', 'Andhra Restaurant', 'Sandwich Place', 'Indian Restaurant', 'Bookstore', 'Coffee Shop', 'Chinese Restaurant', 'Coffee Shop', 'Indian Restaurant', 'Indian Restaurant', 'Boutique', 'Indian Restaurant', 'Jewelry Store', 'Pizza Place', 'Shop & Service', 'Juice Bar', 'Indian Restaurant', 'Mexican Restaurant', 'Bakery', 'Snack Place', 'Hotel', 'Indian Restaurant', 'Breakfast Spot', 'Park', 'Café', 'Café', 'Hotel', 'Café', 'Indian Restaurant', 'Chinese Restaurant', ""Women's Store"", 'Indian Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Jewelry Store', 'Indian Restaurant', 'Indian Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Shopping Plaza', 'Hotel', 'Dessert Shop', 'Café', 'Lounge', 'Bowling Alley', 'Asian Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Chinese Restaurant', 'Café', 'Gastropub', 'Donut Shop', 'Café', 'Indian Restaurant', 'Chinese Restaurant', 'Candy Store', 'Fast Food Restaurant', 'Indian Restaurant', 'Clothing Store', 'Hotel', 'Electronics Store', 'Fast Food Restaurant', 'Indian Restaurant', 'BBQ Joint', 'Boutique', 'South Indian Restaurant', 'Brewery', 'Café', 'Bar', 'Indian Restaurant', 'Bakery', 'Basketball Court', 'Café', 'Indian Restaurant', 'Buffet', 'Electronics Store', 'Pharmacy', 'Electronics Store', 'Market', 'Electronics Store']",65.0,14.0,9.0,1.0
1702,3rd Stage BEML Layout,-,-,-,-,22400,22400,12.9169,77.5175,"['Café', 'Café', 'Bakery', 'Department Store', 'Department Store', 'Athletics & Sports']",3.0,2.0,1.0,0.0
1703,4th Block,-,-,22000,22000,-,-,12.9259,77.583,"['Ice Cream Shop', 'Coffee Shop', 'South Indian Restaurant', 'Indian Restaurant', 'Sandwich Place', 'Indian Restaurant', 'Restaurant', 'Mexican Restaurant', 'Coffee Shop', 'Indian Restaurant', 'Fast Food Restaurant', 'Sandwich Place', 'Juice Bar', 'Juice Bar', 'Indian Restaurant', 'Ice Cream Shop', 'Salad Place', 'Bookstore', 'Juice Bar', 'Italian Restaurant', 'Jewelry Store', 'Bakery', 'Ice Cream Shop', 'Indian Restaurant', 'Café', 'Gym', 'Chinese Restaurant', 'Italian Restaurant', 'Pizza Place', 'Ice Cream Shop', 'Indian Restaurant', 'Chinese Restaurant', 'Pizza Place', 'Indian Restaurant', 'Chinese Restaurant', 'Andhra Restaurant', 'Café', 'Indian Restaurant', 'Café', 'Gastropub', 'Indian Restaurant', 'Café', 'Hotel', 'Indian Restaurant', 'Coffee Shop', 'Donut Shop', 'Indian Restaurant', 'Shopping Plaza', 'Pharmacy', 'Ice Cream Shop', 'Café', 'BBQ Joint', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Brewery', 'Fast Food Restaurant', 'Café', 'Fast Food Restaurant', 'Coffee Shop', 'Hookah Bar', ""Women's Store"", 'Indian Restaurant', 'Lounge', 'Dessert Shop', 'Bar', 'Chinese Restaurant', 'Indian Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Ice Cream Shop', 'Electronics Store', 'Park', 'Clothing Store', 'Grocery Store', 'Candy Store', 'Buffet', 'Pizza Place', 'Indian Restaurant', 'Indian Restaurant', 'Breakfast Spot', 'Indian Restaurant', 'Bakery', 'Indian Restaurant', 'Department Store', 'Indian Restaurant', 'Boutique', 'Italian Restaurant', 'South Indian Restaurant', 'Flower Shop', 'Bus Station', 'Mobile Phone Shop', 'Chinese Restaurant']",77.0,11.0,3.0,2.0
1704,7th Block Koramangala,18000,18000,-,-,-,-,12.9363,77.6128,"['Movie Theater', 'Lounge', 'Clothing Store', 'Burger Joint', 'Creperie', 'Multiplex', 'Indian Restaurant', 'Lounge', 'Multiplex', 'Tea Room', 'Dessert Shop', 'Shopping Mall', 'Coffee Shop', 'Donut Shop', 'Bar', 'Indian Restaurant', 'Café', 'Ice Cream Shop', 'Indian Restaurant', 'Dessert Shop', 'Dessert Shop', 'Gaming Cafe', 'Mobile Phone Shop', 'Indian Restaurant', 'Bakery', 'Juice Bar', 'Coffee Shop', 'Smoke Shop', 'Chinese Restaurant', 'Bookstore', 'Café', 'Café', 'Pub', 'Indian Restaurant', ""Men's Store"", 'Indian Restaurant', 'Bookstore', 'Italian Restaurant', 'Lounge', 'Indian Restaurant', 'Indian Restaurant', 'Chinese Restaurant', 'Breakfast Spot', 'Café', 'Donut Shop', 'Fast Food Restaurant', 'Dessert Shop', 'Mexican Restaurant', 'Pizza Place', 'Punjabi Restaurant', 'Tibetan Restaurant', 'Paper / Office Supplies Store', 'Comfort Food Restaurant', 'Café', 'Cosmetics Shop', 'Bookstore', 'Electronics Store', 'Indian Sweet Shop', 'Pizza Place', 'Indian Restaurant', 'Salon / Barbershop', 'Pub', 'Brewery', 'Ice Cream Shop', 'Chinese Restaurant', 'Restaurant', 'Indian Restaurant', 'Food Court', 'Indian Restaurant', 'Restaurant', 'Snack Place', 'Kerala Restaurant', 'Indian Restaurant', 'Liquor Store', 'Indian Restaurant', 'Indian Restaurant', 'Snack Place', 'Asian Restaurant', 'Café', 'Indian Restaurant', 'Indian Restaurant', 'Music Venue', 'Bar', 'Italian Restaurant', 'Shopping Mall', 'Café', 'Chinese Restaurant', 'Kerala Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Diner', 'Pub', 'Indian Restaurant', 'Seafood Restaurant', 'Italian Restaurant', 'Buffet', 'Mexican Restaurant', 'Indian Restaurant', 'Snack Place', 'Indian Restaurant']",83.0,12.0,4.0,1.0
1705,Abbaappa Layout,10000,10000,-,-,-,-,12.9073,77.6053,"['Multiplex', 'Andhra Restaurant', 'Bakery', 'Coffee Shop', 'Tea Room', 'Garden', 'Multiplex', 'Clothing Store', 'Bar', 'Bakery', 'Chinese Restaurant', 'Café', 'Middle Eastern Restaurant', 'Ice Cream Shop', 'Asian Restaurant', 'Café', 'Vegetarian / Vegan Restaurant', 'Bookstore', 'Snack Place', 'Department Store', 'Shopping Mall', 'Snack Place', 'Department Store', 'Indian Restaurant', 'Italian Restaurant', 'Fast Food Restaurant', 'Italian Restaurant', 'Shopping Mall', 'Burger Joint', 'Indian Restaurant', 'Ice Cream Shop', 'Café', 'Coffee Shop', 'Indian Restaurant', 'Pizza Place', 'Indian Restaurant']",27.0,6.0,3.0,0.0
1706,AECS Layout E Block Bangalore,16000,16000,-,-,-,-,12.9624,77.7145,"['Indian Restaurant', 'Ice Cream Shop', 'Dessert Shop', 'Ice Cream Shop', 'Indian Restaurant', 'Salon / Barbershop', 'Sandwich Place', 'Bakery', 'Fast Food Restaurant', 'Breakfast Spot', 'Shopping Mall', 'Asian Restaurant', 'Café', 'Pizza Place', 'Café', 'Coffee Shop', 'Bookstore', 'Pizza Place', 'Indian Restaurant', 'Pizza Place', 'Fast Food Restaurant', 'Fast Food Restaurant', 'BBQ Joint', 'Indian Restaurant', 'Department Store', 'Indian Restaurant', 'Udupi Restaurant', 'Department Store']",23.0,4.0,0.0,1.0
1707,Agrahara Dasarahalli,7500,7500,-,-,-,-,12.9811,77.5438,"['Ice Cream Shop', 'Asian Restaurant', 'Indian Restaurant', 'Indie Movie Theater', 'Café', 'Indian Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Bakery', 'Juice Bar', 'Fast Food Restaurant', 'Bagel Shop', 'Metro Station', 'Vegetarian / Vegan Restaurant']",12.0,0.0,1.0,1.0
1708,Akash Nagar,-,-,24000,24000,-,-,12.9917,77.6787,"['Grocery Store', 'Gym', 'Bus Station', 'Movie Theater']",0.0,1.0,2.0,1.0
1709,Akashnagar B Narayanapura,-,-,-,-,21500,21500,12.9917,77.6787,"['Grocery Store', 'Gym', 'Bus Station', 'Movie Theater']",0.0,1.0,2.0,1.0
1710,Akshaya Residency,16300,16300,-,-,-,-,12.8718,77.6228,"['Pizza Place', 'Department Store', 'Spa', 'Indian Restaurant']",2.0,1.0,1.0,0.0
1711,Alfa Garden Layout,-,-,18000,18000,-,-,13.0059,77.7215,[],0.0,0.0,0.0,0.0
1712,Amar Regency Layout,-,-,-,-,29000,29000,13.0238,77.6595,"['Andhra Restaurant', 'Gym', 'Department Store', 'Café', 'Clothing Store', 'Athletics & Sports', 'Badminton Court']",2.0,2.0,3.0,0.0
1713,Ananda Nagar,-,-,15000,15000,-,-,13.0313,77.5913,"['Motorcycle Shop', 'Indian Restaurant', 'Indian Restaurant', 'Vegetarian / Vegan Restaurant', 'Café', 'Snack Place', 'Pizza Place', 'Fast Food Restaurant', 'Pharmacy', 'Park', 'Market', 'Hotel', 'Department Store', 'Indian Restaurant', 'Coffee Shop', 'Indian Restaurant']",10.0,3.0,2.0,1.0
1714,Anepalya,-,-,15500,15500,-,-,12.9503,77.6114,"['ATM', 'Spa', 'Café', 'Cosmetics Shop', 'Ice Cream Shop', 'Print Shop']",2.0,1.0,1.0,2.0
1715,Anjanapura 9th Block,-,-,7500,7500,-,-,12.8564,77.567,['Campground'],0.0,0.0,1.0,0.0
1716,Ankappa Layout,25200,25200,-,-,-,-,12.9105,77.553,"['Bakery', 'Pizza Place', 'Indian Restaurant', 'Department Store', 'Department Store', 'Bakery', 'Indian Restaurant', 'Fast Food Restaurant', 'Paintball Field', 'Café', 'Park', 'Movie Theater', 'Sports Bar', 'Indian Restaurant']",9.0,2.0,3.0,0.0
1717,Appajipura,7500,7500,-,-,-,-,13.0034,77.7895,[],0.0,0.0,0.0,0.0
1718,Araka Mico Layout,15000,15000,-,-,-,-,12.8885,77.5945,"['Sporting Goods Shop', 'Ice Cream Shop', 'Indian Restaurant', 'Pizza Place', 'Ice Cream Shop', 'Chinese Restaurant', 'Indian Restaurant', 'Ice Cream Shop', 'Department Store', 'Liquor Store', 'Burger Joint', 'Burger Joint', 'Ice Cream Shop', 'Breakfast Spot', 'Indian Restaurant', 'Badminton Court', 'Sporting Goods Shop', 'Sporting Goods Shop', 'Department Store', 'Business Service', 'Athletics & Sports', 'Mughlai Restaurant', 'Indian Restaurant', 'South Indian Restaurant', 'Supermarket', 'Gym / Fitness Center', 'Bar', 'Chinese Restaurant', 'Burrito Place', 'Fast Food Restaurant', 'Indian Restaurant', 'Sporting Goods Shop', 'Indian Restaurant', 'Design Studio', 'Bakery', 'Mediterranean Restaurant', 'Café', 'Indian Restaurant']",26.0,7.0,3.0,2.0
1719,Atmananda Colony RT Nagar,-,-,19000,19000,-,-,13.0265,77.6017,"['Resort', 'Fast Food Restaurant', 'Grocery Store', 'Gourmet Shop', 'Supermarket', 'Pharmacy', 'Indian Restaurant', 'Park', 'Bakery', 'Chinese Restaurant', 'Department Store']",5.0,3.0,2.0,1.0
1720,Ayappa Nagar,-,-,14000,14000,-,-,12.9998,77.7152,"['Indian Restaurant', 'Indian Restaurant', 'Platform', 'Bakery']",3.0,0.0,0.0,1.0
1721,Azad Nagar,10000,10000,-,-,-,-,12.9554,77.5548,"['Café', 'Fast Food Restaurant', 'Pizza Place', 'Movie Theater']",3.0,0.0,1.0,0.0
1722,Banashankari 6th Stage 3rd Block Bangalore,-,-,9000,9000,-,-,12.8829,77.5146,['Bar'],1.0,0.0,0.0,0.0
1723,Banashankari Stage I,-,-,-,-,26000,26000,12.9404,77.5506,"['Breakfast Spot', 'Coffee Shop', 'Café', 'Vegetarian / Vegan Restaurant']",4.0,0.0,0.0,0.0
1724,Bandappa Garden,-,-,18000,18000,-,-,13.0344,77.5519,"['Park', 'Burger Joint', 'Gym', 'Asian Restaurant', 'Dessert Shop']",3.0,0.0,2.0,0.0
1725,Bank Avenue Colony,-,-,18900,18900,-,-,13.0227,77.653,"['Pizza Place', 'Andhra Restaurant', 'Bistro', 'Café', 'Department Store', 'Gym', 'Café', 'BBQ Joint']",5.0,1.0,2.0,0.0
1726,Bank Colony,-,-,15000,15000,-,-,12.8833,77.5684,"['Indian Restaurant', 'Department Store', 'Vegetarian / Vegan Restaurant', 'Athletics & Sports']",2.0,1.0,1.0,0.0
1727,BDA Colony,-,-,25000,25000,-,-,12.9633,77.6356,"['Café', 'Gaming Cafe', 'Deli / Bodega', 'Ice Cream Shop', 'Burrito Place', 'BBQ Joint', 'Tea Room', 'Coffee Shop', 'Nightclub', 'Steakhouse', 'Indian Restaurant', 'Italian Restaurant', 'Liquor Store', 'Fast Food Restaurant', 'Pub', 'Sports Bar', 'Pizza Place', 'Chinese Restaurant', 'Café', 'Food & Drink Shop', 'Vietnamese Restaurant', 'Italian Restaurant', 'Rajasthani Restaurant', 'Indian Restaurant', 'Café', 'Italian Restaurant', 'Indian Restaurant', 'Sandwich Place', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Lounge', 'Indian Restaurant', 'Clothing Store', 'Asian Restaurant', 'Arts & Crafts Store', 'Mughlai Restaurant']",33.0,2.0,2.0,0.0
1728,Begur Patel Layout,-,-,9500,9500,-,-,12.8852,77.6266,"['Lake', 'South Indian Restaurant', 'Astrologer', 'Indie Movie Theater']",1.0,0.0,2.0,0.0
1729,BEL,-,-,22000,22000,-,-,13.0734,77.5555,"['Coffee Shop', 'Ice Cream Shop', 'Pizza Place', 'Basketball Court', 'Bakery', 'Restaurant', 'Dessert Shop', 'Department Store']",6.0,1.0,1.0,0.0
1730,Bharath Nagar Anjana Nagar,-,-,14500,14500,-,-,12.9802,77.4982,"['Construction & Landscaping', 'Art Gallery']",0.0,0.0,1.0,1.0
1731,Bhattarahalli Bangalore,-,-,10500,10500,-,-,13.0175,77.7108,"['Indian Restaurant', 'Pizza Place', 'Café', 'Vegetarian / Vegan Restaurant', 'Hotel', 'Indian Restaurant', 'Café', 'Indian Restaurant', 'Tibetan Restaurant', 'Bakery']",9.0,0.0,1.0,0.0
1732,Bhawani Nagar,-,-,23000,23000,-,-,12.9155,77.5661,"['Café', 'Seafood Restaurant', 'Café', 'Park', 'Sandwich Place', 'Indian Restaurant', 'Indian Restaurant']",6.0,0.0,1.0,0.0
1733,BHBCS Layout,14000,14000,-,-,-,-,12.916,77.6013,"['Indian Restaurant', 'Bakery', 'Indian Restaurant', 'Indian Restaurant', 'Vegetarian / Vegan Restaurant', 'Café', 'Dessert Shop', 'Bakery', 'BBQ Joint', 'Café', 'Chinese Restaurant', 'Ice Cream Shop', 'Café', 'Clothing Store', 'Indian Restaurant', 'Asian Restaurant', 'Bowling Alley', 'Café', 'Coffee Shop', 'Shopping Mall', 'Fast Food Restaurant', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Chinese Restaurant', 'Snack Place', 'Café', 'Indian Restaurant', 'Café', 'Indian Restaurant', 'Indian Restaurant', 'Snack Place', 'Fast Food Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Pizza Place', 'South Indian Restaurant', 'South Indian Restaurant', 'Bus Station']",35.0,2.0,1.0,1.0
1734,Block 1st Koramangala,12500,12500,-,-,-,-,12.9265,77.6362,"['BBQ Joint', 'Mobile Phone Shop', 'Burger Joint', 'Italian Restaurant', 'Ice Cream Shop', 'Ice Cream Shop', 'Café', 'Indian Restaurant', 'Indian Restaurant', 'Bakery', 'Snack Place', 'Bar', 'Department Store', 'Indian Restaurant', 'Indian Restaurant', 'Café', 'Indian Restaurant', 'Gastropub', 'Indian Restaurant', 'Café', 'Indian Restaurant', 'Dessert Shop', 'Indian Restaurant', 'Fast Food Restaurant', 'Café', 'Gastropub', 'Department Store', 'Indian Restaurant', 'Restaurant']",26.0,3.0,0.0,0.0
1735,Block 8th Koramangala,12000,12000,-,-,-,-,12.9415,77.6178,"['Café', 'Breakfast Spot', 'Gym', 'Arcade', 'Indian Restaurant', 'Juice Bar', 'Indian Sweet Shop', 'Dessert Shop', 'Mobile Phone Shop', 'Lounge', 'Tea Room', 'Ice Cream Shop', 'Creperie', 'Indian Restaurant', 'Bookstore', 'Juice Bar', 'Hot Dog Joint', 'Indian Restaurant', 'Indian Restaurant', 'Smoke Shop', 'Indian Restaurant', 'Chinese Restaurant', 'Kerala Restaurant', 'Dessert Shop', 'Dessert Shop', 'Indian Restaurant', 'Pub', 'Liquor Store', 'Indian Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Indian Restaurant', 'Pizza Place', 'Dessert Shop', 'Mexican Restaurant', 'Indian Restaurant', 'Fast Food Restaurant', 'Ice Cream Shop', 'Chinese Restaurant', 'Pub', 'Italian Restaurant', 'Indian Restaurant', 'Department Store', 'Indian Restaurant']",38.0,4.0,2.0,0.0
1736,Bollahalli,-,-,13000,13000,-,-,13.1005,77.6427,[],0.0,0.0,0.0,0.0
1737,Brindavan Layout,6200,6200,-,-,-,-,12.9986,77.757,"['Pizza Place', 'Platform', 'Train Station', 'Pharmacy', 'Bakery']",2.0,0.0,0.0,3.0
1738,BTM Layout 1,-,-,40000,40000,-,-,12.9198,77.6103,"['Vegetarian / Vegan Restaurant', 'Park', 'Restaurant', 'Burger Joint', 'Indian Restaurant', 'Gym', 'Ice Cream Shop', 'Pizza Place', 'Ice Cream Shop', 'Sandwich Place', 'Pizza Place', 'Indian Restaurant', 'Bakery', 'Café', 'Bakery', 'Chinese Restaurant', 'Indian Restaurant', 'Coffee Shop', 'Dim Sum Restaurant', 'Ice Cream Shop', 'BBQ Joint', 'Vegetarian / Vegan Restaurant', 'Indian Restaurant', 'Asian Restaurant', 'Italian Restaurant', 'Snack Place', 'Indian Restaurant', 'Snack Place', 'Chinese Restaurant', 'Indian Restaurant', 'Snack Place', 'Indian Restaurant', 'Chinese Restaurant', 'Indian Restaurant', 'Coffee Shop', 'Fast Food Restaurant', 'Indian Restaurant', 'Punjabi Restaurant', 'Sandwich Place', 'Indian Restaurant', 'Electronics Store', 'Indian Restaurant', 'Juice Bar', 'Indie Movie Theater', 'Restaurant', 'Coffee Shop', 'Food Court']",43.0,1.0,3.0,0.0
